0.162 4.93827
0.23864 6.70466
0.33928 7.0738
0.35528 9.00698
0.36328 11.0108
0.41592 11.5407
0.43192 12.9654
0.43992 14.5481
0.53256 13.5196
0.54056 14.7995
0.56456 15.5874
0.57256 16.7668
0.58056 17.9137
0.58856 19.0295
0.67656 17.7368
0.68456 18.6981
0.70856 19.1939
0.71656 20.096
0.72456 20.9782
0.73256 21.8412
0.86056 19.5222
0.88456 19.8969
0.89256 20.6149
0.90056 21.3201
0.90856 22.0129
1.03656 20.0664
1.06056 20.3666
1.06856 20.9628
1.07656 21.5501
1.08456 22.1288
1.19656 20.7261
1.22056 20.974
1.22856 21.4886
1.23656 21.9965
1.24456 22.4979
1.34856 21.3561
1.37256 21.5655
1.38056 22.02
1.38856 22.4693
1.39656 22.9134
1.49256 21.9757
1.51656 22.1554
1.52456 22.5639
1.53256 22.9681
1.54056 23.3681
1.62856 22.5966
1.65256 22.7526
1.66056 23.1247
1.66856 23.4933
1.67656 23.8584
1.76456 23.1219
1.78856 23.2589
1.79656 23.6007
1.80456 23.9394
1.81256 24.2751
1.90056 23.572
1.92456 23.6937
1.93256 24.0096
1.94056 24.3229
1.94856 24.6336
2.03656 23.962
2.06056 24.0711
2.06856 24.3648
2.07656 24.6562
2.08456 24.9453
2.17256 24.3031
2.19656 24.4018
2.20456 24.6761
2.21256 24.9485
2.22056 25.2189
2.30856 24.6041
2.33256 24.6939
2.34056 24.9513
2.34856 25.2069
2.35656 25.4608
2.44456 24.8716
2.46856 24.9538
2.47656 25.1962
2.48456 25.4371
2.49256 25.6764
2.58056 25.1108
2.60456 25.1866
2.61256 25.4157
2.62056 25.6434
2.62856 25.8697
2.71656 25.3261
2.74056 25.3963
2.74856 25.6134
2.75656 25.8293
2.76456 26.0439
2.85256 25.5209
2.87656 25.5861
2.88456 25.7925
2.89256 25.9977
2.90056 26.2018
2.98856 25.698
3.01256 25.7588
3.02056 25.9555
3.02856 26.151
3.03656 26.3456
3.12456 25.8596
3.14856 25.9166
3.15656 26.1044
3.16456 26.2912
3.17256 26.477
3.26056 26.0078
3.28456 26.0613
3.29256 26.241
3.30056 26.4198
3.30856 26.5977
3.39656 26.1441
3.42056 26.1945
3.42856 26.3668
3.43656 26.5382
3.44456 26.7088
3.53256 26.2699
3.55656 26.3176
3.56456 26.4829
3.57256 26.6476
3.58056 26.8114
3.66856 26.3864
3.69256 26.4315
3.70056 26.5906
3.70856 26.7489
3.71656 26.9066
3.80456 26.4945
3.82856 26.5374
3.83656 26.6906
3.84456 26.8431
3.85256 26.995
3.94056 26.5952
3.96456 26.636
3.97256 26.7837
3.98056 26.9309
3.98856 27.0774
4.07656 26.6892
4.10056 26.7281
4.10856 26.8707
4.11656 27.0128
4.12456 27.1544
4.21256 26.7771
4.23656 26.8142
4.24456 26.9521
4.25256 27.0896
4.26056 27.2265
4.34856 26.8595
4.37256 26.895
4.38056 27.0285
4.38856 27.1615
4.39656 27.2941
4.48456 26.9369
4.50856 26.9709
4.51656 27.1003
4.52456 27.2292
4.53256 27.3576
4.62056 27.0097
4.64456 27.0424
4.65256 27.1678
4.66056 27.2929
4.66856 27.4174
4.75656 27.0784
4.78056 27.1098
4.78856 27.2316
4.79656 27.3529
4.80456 27.4739
4.89256 27.1433
4.91656 27.1735
4.92456 27.2918
4.93256 27.4097
4.94056 27.5272
5.02856 27.2046
5.05256 27.2337
5.06056 27.3488
5.06856 27.4634
5.07656 27.5777
5.16456 27.2627
5.18856 27.2908
5.19656 27.4027
5.20456 27.5143
5.21256 27.6256
5.30056 27.3179
5.32456 27.345
5.33256 27.454
5.34056 27.5627
5.34856 27.671
5.43656 27.3702
5.46056 27.3965
5.46856 27.5027
5.47656 27.6086
5.48456 27.7142
5.57256 27.4201
5.59656 27.4454
5.60456 27.549
5.61256 27.6523
5.62056 27.7552
5.70856 27.4675
5.73256 27.4921
5.74056 27.5931
5.74856 27.6939
5.75656 27.7944
5.84456 27.5128
5.86856 27.5366
5.87656 27.6352
5.88456 27.7336
5.89256 27.8317
5.98056 27.5559
6.00456 27.579
6.01256 27.6754
6.02056 27.7715
6.02856 27.8674
